,feature,mean_abs_shap,std_abs_shap
1200,production_based_gdp_yy_roc5,0.2556663668503886,0.5882822125683523
960,cpi_yy_lag10,0.25486027300691405,1.2381082786130093
1145,production_based_gdp_qq_min4,0.2547388927733374,1.3001821938699234
1187,production_based_gdp_yy_lag9,0.25329627792472476,0.5238478647911822
328,household_loans_std11,0.25193252540424477,1.2869233505403699
423,unemployment_rate_diff5,0.25064348728582375,0.8739175312275141
1150,production_based_gdp_qq_max5,0.2505016957370441,0.7225920289389806
1081,production_based_gdp_min5,0.24942167946196023,2.0182351628790576
300,household_loans_std4,0.246262034050485,1.1194645158891132
1160,production_based_gdp_qq_std8,0.2459940838799686,0.8296662016196552
830,cpi_housing_household_roc8,0.24462800493254933,0.831460775388627
219,card_credit_ma4,0.24425800893467337,1.0225117973238478
304,household_loans_std5,0.24284825855959544,0.610445990547259
994,cpi_yy_max3,0.24208998374284088,1.3097753396131937
1171,production_based_gdp_qq_ma11,0.24205885844991618,1.6675121621381035
1132,production_based_gdp_qq_diff10,0.24081318987012254,1.064670041664805
1246,production_based_gdp_yy_max9,0.24045353424375118,2.0448782199415265
556,employed_labour_force_std11,0.236866425706333,1.1084287270379294
105,card_consumables_lag11,0.23250183567117375,0.5598352252915075
119,card_consumables_diff7,0.2322575253288615,0.4643983274635333
836,cpi_housing_household_roc11,0.23159444809417293,0.4477406237214202
636,labour_force_participation_rate_std11,0.2313924314864578,0.48663879425706896
376,google_home_loan_rate_search_std6,0.23031695742255842,1.4271602702465163
1224,production_based_gdp_yy_std4,0.2286093567421992,0.4752425836711453
704,labour_cost_index_std8,0.22811167156513618,0.6586790998052265
512,employed_labour_force_roc9,0.22612223877973459,0.779245458370106
1204,production_based_gdp_yy_roc7,0.226087028180237,0.7241683034102976
755,cpi_diff11,0.22556269641710544,1.0360044173914889
754,cpi_roc10,0.22478803913012624,0.6089233736734893
841,cpi_housing_household_min2,0.22222909367426524,0.990879757602094
1002,cpi_yy_max5,0.22130066950104668,0.6504130235902378
1055,production_based_gdp_diff7,0.2199993917165318,1.0636294729782436
962,cpi_yy_lag12,0.21726033577467582,1.0940822949114883
52,household_deposits_std2,0.21687302599027525,0.4278075731859039
995,cpi_yy_ma4,0.21674419524303085,1.064772568820971
834,cpi_housing_household_roc10,0.21591400400845928,0.5222833371948522
914,cpi_qq_max3,0.2153921559339784,0.9934764031874199
504,employed_labour_force_roc5,0.2146978888184179,0.5057033509405341
444,unemployment_rate_std3,0.21401444357208083,1.2378760562504847
639,labour_force_participation_rate_ma12,0.21317617361677998,0.7058725120613587
948,cpi_qq_std12,0.2123432207799112,0.8699078720998654
749,cpi_diff8,0.2123034334983929,0.6691971966937529
1131,production_based_gdp_qq_diff9,0.2107476165508462,0.7715153071961719
576,labour_force_participation_rate_roc1,0.21004874227913414,0.6410907653493121
643,labour_cost_index_lag1,0.2095763725705667,1.725096420588798
1029,cpi_yy_min12,0.2093297280241484,0.8317742230637402
904,cpi_qq_diff10,0.20835085472331913,0.847007548542383
820,cpi_housing_household_roc3,0.20786390612310446,0.5602281546107225
1141,production_based_gdp_qq_min3,0.20778922737753447,0.5241351394238049
953,cpi_yy_lag3,0.2070947235731342,0.8093976328029304
1139,production_based_gdp_qq_ma3,0.20708332903561358,0.6616904554790216
1157,production_based_gdp_qq_min7,0.20399210990121489,0.6023537359759668
648,labour_cost_index_lag6,0.20057885472562015,1.1008797687134333
933,cpi_qq_min8,0.19924156891634537,0.8189357182300765
4,unemployment_rate,0.19900946250857643,0.6872205016842544
121,card_consumables_diff8,0.1984635810278188,0.35768185288215987
1003,cpi_yy_ma6,0.19826770725315196,0.7944315210010309
270,household_loans_roc2,0.19812515577179776,0.7260338701334491
887,cpi_qq_lag5,0.19699306647199005,0.39629295777755014
130,card_consumables_roc12,0.19696368469850387,0.30350895855789534
428,unemployment_rate_roc7,0.19660975400602218,0.5340459938102434
308,household_loans_std6,0.19531339330184133,0.7304700028742966
1180,production_based_gdp_yy_lag2,0.19349184065696323,1.1241867155270515
796,cpi_std11,0.1931630622958626,0.849830392957664
1179,production_based_gdp_yy_lag1,0.19158101916210746,0.6619091982668504
375,google_home_loan_rate_search_ma6,0.19134916965901125,0.7110362891528135
821,cpi_housing_household_diff4,0.19082166787056637,1.9535760160916829
230,card_credit_max6,0.18991760652630768,0.7872224008143861
1235,production_based_gdp_yy_ma7,0.1896208192180345,1.0426183018387365
287,household_loans_diff11,0.18931863894880058,1.0198357771736424
992,cpi_yy_std3,0.18526600617994302,1.1606052699812741
500,employed_labour_force_roc3,0.18375250969671125,0.4865110356838427
1221,production_based_gdp_yy_min3,0.18370379965635153,0.589524254547989
580,labour_force_participation_rate_roc3,0.18362168955079983,0.5008861145617655
510,employed_labour_force_roc8,0.1834813340406199,0.95595108948912
255,household_loans_lag1,0.18340107868930844,1.7117312336459438
236,card_credit_std8,0.18240405373167967,1.1583397544153704
761,cpi_min2,0.18220909792828963,1.4888553880433808
956,cpi_yy_lag6,0.18104844897861103,0.5789186557140207
792,cpi_std10,0.1808400942304065,0.7555300467715547
723,cpi_lag1,0.18000923319381404,0.866101579629958
1008,cpi_yy_std7,0.17947681984434857,0.40088935127670305
128,card_consumables_roc11,0.17823984528197667,0.563257307941077
1000,cpi_yy_std5,0.1780996081213021,0.7615200219874354
348,google_home_loan_rate_search_diff2,0.17718262074894894,0.35211396464696676
939,cpi_qq_ma10,0.1766203598304119,1.1429801997572533
1127,production_based_gdp_qq_diff5,0.17560513318552315,0.595639243146612
399,google_home_loan_rate_search_ma12,0.17445189402744726,0.9942315310901971
455,unemployment_rate_ma6,0.17398323545194883,0.7483454712176713
838,cpi_housing_household_roc12,0.17395949643770417,0.560880782379072
660,labour_cost_index_roc3,0.17334553691131838,0.46955582060224155
1068,production_based_gdp_std2,0.1731724023958428,0.6311706484272551
107,card_consumables_diff1,0.1727972061520135,0.6652219705359207
426,unemployment_rate_roc6,0.17252772181777548,0.46664560532559884
1167,production_based_gdp_qq_ma10,0.17179743162649985,0.4498361528073586
880,cpi_housing_household_std12,0.16746325231705128,0.6140377303977755
143,card_consumables_ma5,0.16562670429473303,0.7545042954063608
946,cpi_qq_max11,0.165277579849188,0.6210860416065092
71,household_deposits_ma7,0.16442039501593966,1.1230595273720732
427,unemployment_rate_diff7,0.16306922775633978,0.7321185801073021
982,cpi_yy_roc10,0.16287291439345405,0.5093926192807612
503,employed_labour_force_diff5,0.16253352346049071,0.4694925110987166
1096,production_based_gdp_std9,0.16229098032425315,0.4155871115433367
1090,production_based_gdp_max7,0.1619974395103013,1.2247561109239729
468,unemployment_rate_std9,0.16171376393901044,1.1129520250333782
598,labour_force_participation_rate_roc12,0.16116917571844164,0.5738875719504596
828,cpi_housing_household_roc7,0.1611347086032467,0.48965640491463913
273,household_loans_diff4,0.1603154647783171,0.5980222292174588
1112,production_based_gdp_qq_lag2,0.15900693929625556,0.5273479338531881
1104,production_based_gdp_std11,0.15632616365338645,1.3166000610864073
1176,production_based_gdp_qq_std12,0.15597534301552832,0.6939504564324432
1247,production_based_gdp_yy_ma10,0.1534003720467803,0.42462897649485526
1168,production_based_gdp_qq_std10,0.1529717946038104,0.7776714281216018
552,employed_labour_force_std10,0.15283455401615242,0.976594556330738
876,cpi_housing_household_std11,0.15107601244396723,0.5488885736537784
1138,production_based_gdp_qq_max2,0.1509749717110535,0.43468875026527426
1057,production_based_gdp_diff8,0.14982387722915882,0.670122884442792
975,cpi_yy_diff7,0.14897669925923324,0.47162540936027497
381,google_home_loan_rate_search_min7,0.14819696729311319,0.6211674733839506
734,cpi_lag12,0.14737569447806279,1.209241988463098
1017,cpi_yy_min9,0.14643871649156642,0.832261167109858
120,card_consumables_roc7,0.14551670173904996,0.33124921249245204
228,card_credit_std6,0.14546208904581961,0.3595530820898737
1023,cpi_yy_ma11,0.14431961144174643,0.6098867470682491
905,cpi_qq_diff11,0.14381849475108435,0.5061643847770925
932,cpi_qq_std8,0.1426813945298638,0.37975929872377867
492,employed_labour_force_lag10,0.1411466652226689,0.6741203507759306
596,labour_force_participation_rate_roc11,0.14094739603381987,0.31032937965674867
316,household_loans_std8,0.1384057408971755,0.5515288517419242
1214,production_based_gdp_yy_roc12,0.13827558639764967,0.5566660295542668
100,card_consumables_lag6,0.1372156139300997,0.4585716530977211
548,employed_labour_force_std9,0.13713885223955702,0.7026715382412134
635,labour_force_participation_rate_ma11,0.13604508469459964,0.8582016109525104
963,cpi_yy_diff1,0.134980311619778,0.7250827426589903
1236,production_based_gdp_yy_std7,0.1341554518110681,0.47148427748355454
747,cpi_diff7,0.1330247104051435,0.41681818836695705
1159,production_based_gdp_qq_ma8,0.13216069045541537,0.37584614264252325
337,google_home_loan_rate_search_lag3,0.13178479943934457,0.38190735217382726
238,card_credit_max8,0.1297220361000122,0.60960311815912
1049,production_based_gdp_diff4,0.12944628508815095,0.5617518362552814
1174,production_based_gdp_qq_max11,0.12851330108573705,0.8019027434169829
864,cpi_housing_household_std8,0.1284621128426526,0.7201444247224724
924,cpi_qq_std6,0.12769003395277995,0.45370827145929193
429,unemployment_rate_diff8,0.12732673553833107,0.7368136566466675
1100,production_based_gdp_std10,0.12724135901180164,0.4854251731456033
1256,production_based_gdp_yy_std12,0.12661841024215628,0.46736610064824075
85,household_deposits_min10,0.12633511320980512,0.7276719321505754
856,cpi_housing_household_std6,0.1257721330529989,0.45487657409202337
1063,production_based_gdp_diff11,0.12474597743353502,0.7499180490711357
783,cpi_ma8,0.12474074292447555,0.557704491221377
688,labour_cost_index_std4,0.12473036512814141,0.8617800152338442
528,employed_labour_force_std4,0.12352547150983632,0.3849611438471878
1084,production_based_gdp_std6,0.12275994545770334,0.3887197704327024
800,cpi_std12,0.12272260884752972,0.8659847663277928
1080,production_based_gdp_std5,0.1227117014260628,0.2988494270988006
217,card_credit_min3,0.12248436790283015,0.43336039151254413
288,household_loans_roc11,0.12245560931386526,0.36630459842559887
546,employed_labour_force_max8,0.12193483590287224,0.7783202633455085
757,cpi_diff12,0.12159024273907144,0.4828238035351059
748,cpi_roc7,0.12143965225695415,0.28493684601569974
550,employed_labour_force_max9,0.12094741153716666,0.7308295760903893
1,card_credit,0.12026477045295302,0.5253085184311923
1162,production_based_gdp_qq_max8,0.12019646492971224,0.47332678869853917
1007,cpi_yy_ma7,0.1198898501599319,0.9390864568359829
751,cpi_diff9,0.1193717703195982,0.4639716479971939
602,labour_force_participation_rate_max2,0.11814883301264044,0.6127741332078309
888,cpi_qq_lag6,0.1177029717548144,0.33795442305829054
934,cpi_qq_max8,0.1162705713402659,0.6860187783062278
295,household_loans_ma3,0.11464919472755142,0.6667518830234265
1217,production_based_gdp_yy_min2,0.11401459026709106,0.4179136060739809
1239,production_based_gdp_yy_ma8,0.1127429906558418,0.3853871468339345
718,labour_cost_index_max11,0.11266744208643117,1.1588787130092648
752,cpi_roc9,0.1117921475359632,0.4012686708080247
531,employed_labour_force_ma5,0.11176474079029852,1.0430001923478305
497,employed_labour_force_diff2,0.11167614049537282,0.3383954453858631
687,labour_cost_index_ma4,0.11139281580954304,0.6158309886845919
374,google_home_loan_rate_search_max5,0.11126951658452569,0.7524658642570647
824,cpi_housing_household_roc5,0.11014582651976404,0.45822674261283375
741,cpi_diff4,0.10996045107334249,0.32421842807980006
970,cpi_yy_roc4,0.10990100767677999,0.397880822240841
890,cpi_qq_lag8,0.10913343149449549,0.3695240524103467
1232,production_based_gdp_yy_std6,0.1079319394032627,0.459966530085947
1222,production_based_gdp_yy_max3,0.10639735732188006,0.35816467383962497
536,employed_labour_force_std6,0.10626698121210595,0.5786484369780479
1054,production_based_gdp_roc6,0.1059488881028379,0.4080267777194958
780,cpi_std7,0.1055207921161157,0.5822264630933313
1144,production_based_gdp_qq_std4,0.1051427539798205,0.24652000038032307
661,labour_cost_index_diff4,0.10456378474679466,0.49409824799434815
1009,cpi_yy_min7,0.10396271737556395,0.2629553470813454
866,cpi_housing_household_max8,0.10383757453845202,0.9231256765045495
544,employed_labour_force_std8,0.10221261882628406,0.3627345912546279
852,cpi_housing_household_std5,0.10142109511123829,0.7224817590246233
900,cpi_qq_diff6,0.1008561217251168,0.3585599656583835
1243,production_based_gdp_yy_ma9,0.10069785984970953,0.33953214146986643
211,card_credit_ma2,0.10026312892541997,0.391033490886545
511,employed_labour_force_diff9,0.09945424497239956,0.2627623449051386
1052,production_based_gdp_roc5,0.09775781782133551,0.3039634786128543
573,labour_force_participation_rate_lag11,0.0970083266492211,0.6322255172777071
728,cpi_lag6,0.09567575601466077,0.8365389759646238
560,employed_labour_force_std12,0.09525784976917873,0.4419733083259418
519,employed_labour_force_ma2,0.09516781467002897,0.6197013503789969
913,cpi_qq_min3,0.09513853377341565,0.30873397343229897
1056,production_based_gdp_roc7,0.0947952146489032,0.2371330275385656
984,cpi_yy_roc11,0.09436069841317664,0.3002561092495688
928,cpi_qq_std7,0.09421618991545923,0.23496869466088416
1015,cpi_yy_ma9,0.09418215226309401,0.46248409928377016
965,cpi_yy_diff2,0.09414059523925006,0.3087835623473074
666,labour_cost_index_roc6,0.09319346605428326,0.40641032244387515
1105,production_based_gdp_min11,0.09306838857213018,0.7197525867970616
212,card_credit_std2,0.0897350148669846,0.2675358559024538
906,cpi_qq_diff12,0.08960024628580351,0.3196730925477846
588,labour_force_participation_rate_roc7,0.08954601542324378,0.47127212840266486
505,employed_labour_force_diff6,0.08879082729130391,0.49903059302326347
788,cpi_std9,0.08873646078406909,0.3130547760968458
976,cpi_yy_roc7,0.08856961570025225,0.3506248730192594
425,unemployment_rate_diff6,0.08816367994199512,0.3475087590109455
753,cpi_diff10,0.08748964860201325,0.30552854799431683
1206,production_based_gdp_yy_roc8,0.08729057226778356,0.42597618264882775
697,labour_cost_index_min6,0.08667115557027902,0.49628462673487933
463,unemployment_rate_ma8,0.0864731006351359,0.6451185341103044
750,cpi_roc8,0.08542115187076507,0.22113419831094547
445,unemployment_rate_min3,0.08501377508563593,0.5558695763736872
1124,production_based_gdp_qq_diff2,0.08495234974651242,0.3036225563788667
1039,production_based_gdp_lag9,0.08410518274819791,0.33058538703372353
760,cpi_std2,0.0826711476669805,0.32049814948500904
72,household_deposits_std7,0.08263543760688667,0.2118806978328164
743,cpi_diff5,0.0825366881504345,0.5101747150828276
909,cpi_qq_min2,0.08114893283733486,0.26643691992251406
1032,production_based_gdp_lag2,0.08096161327716916,0.2879095949761629
903,cpi_qq_diff9,0.08077912853496656,0.2544584239677603
667,labour_cost_index_diff7,0.08038003396638164,0.4082641479724347
892,cpi_qq_lag10,0.07794142521744535,0.28355522672177774
833,cpi_housing_household_diff10,0.07669710400401106,0.16677046658256267
245,card_credit_min10,0.07604684620886676,0.5642141171050137
104,card_consumables_lag10,0.07503999825882425,0.24972295257949495
185,card_credit_lag11,0.0749092691885437,0.2484653656268635
818,cpi_housing_household_roc2,0.07443808116580107,0.31481066839870187
1234,production_based_gdp_yy_max6,0.07440363470510679,0.40967910080731396
432,unemployment_rate_roc9,0.07438699890464663,0.28360772483503605
1059,production_based_gdp_diff9,0.07381940037709915,0.2514861497087918
575,labour_force_participation_rate_diff1,0.07362954191043342,0.2948550222421307
496,employed_labour_force_roc1,0.07345635518963507,0.21427699046407359
915,cpi_qq_ma4,0.07285383448341085,0.2731285844159945
886,cpi_qq_lag4,0.07275380489528029,0.2696988420846427
1101,production_based_gdp_min10,0.07236654979468742,0.47595693655413557
515,employed_labour_force_diff11,0.07209595191862382,0.17672590845120562
483,employed_labour_force_lag1,0.07201437639391442,0.7979365890000909
447,unemployment_rate_ma4,0.07048932533774353,0.41579551409215176
509,employed_labour_force_diff8,0.07013029175732033,0.29486766856689
1203,production_based_gdp_yy_diff7,0.06973240018605897,0.2153024190934426
843,cpi_housing_household_ma3,0.06933383956353173,0.4444303285698505
1231,production_based_gdp_yy_ma6,0.06880507969592567,0.3965216043098758
593,labour_force_participation_rate_diff10,0.06866188815211298,0.3970968665859937
1037,production_based_gdp_lag7,0.06743764493082308,0.2310579628727433
832,cpi_housing_household_roc9,0.06743155339168894,0.17430419891845186
633,labour_force_participation_rate_min10,0.06725120759870243,0.24304933779437463
1219,production_based_gdp_yy_ma3,0.0671389590991017,0.40767694538944155
968,cpi_yy_roc3,0.06663071513442839,0.37097139492834574
848,cpi_housing_household_std4,0.06650013211947697,0.2538973102482399
868,cpi_housing_household_std9,0.0663851891835026,0.3938609760666074
872,cpi_housing_household_std10,0.06586138928834637,0.4033425381432868
431,unemployment_rate_diff9,0.06563550957692325,0.2609517927510366
178,card_credit_lag4,0.06557453630868593,0.21756188789435396
293,household_loans_min2,0.06542268714884285,0.33838368923544415
600,labour_force_participation_rate_std2,0.06519157709915926,0.2710862981239951
97,card_consumables_lag3,0.06510774613634836,0.2783640288009227
570,labour_force_participation_rate_lag8,0.06501114286956872,0.4919642086349992
882,cpi_housing_household_max12,0.06480941573997248,0.3190477326436189
884,cpi_qq_lag2,0.06475427437767957,0.1780677127335565
851,cpi_housing_household_ma5,0.06433050464964804,0.489122684282725
1089,production_based_gdp_min7,0.06414608536506097,0.43563802434075855
581,labour_force_participation_rate_diff4,0.06410121768109421,0.31162115723090067
101,card_consumables_lag7,0.06319534276560597,0.20741446030876912
188,card_credit_roc1,0.0628071991689744,0.1564273932506367
703,labour_cost_index_ma8,0.06264539400098368,0.6606284232673892
1172,production_based_gdp_qq_std11,0.062416993131106546,0.20379713947428027
586,labour_force_participation_rate_roc6,0.06235556546090993,0.24084918557464707
47,household_deposits_diff11,0.06072113214033537,0.206191209403747
1016,cpi_yy_std9,0.060059728186789486,0.2656526437545682
935,cpi_qq_ma9,0.05995661886429548,0.3732573234710357
627,labour_force_participation_rate_ma9,0.05857434170882814,0.24466378730774074
810,cpi_housing_household_lag8,0.05774035025308859,0.3411765925914286
394,google_home_loan_rate_search_max10,0.05741660822399208,0.4600173471378653
251,card_credit_ma12,0.05652734996828954,0.3120100793458967
563,labour_force_participation_rate_lag1,0.05632678895110608,0.32577948750558466
252,card_credit_std12,0.056300817628504446,0.4302984926884456
303,household_loans_ma5,0.05549870190081017,0.6273275354578115
657,labour_cost_index_diff2,0.054866373073580506,0.3147827920631756
692,labour_cost_index_std5,0.05464189801473597,0.20890473785611294
133,card_consumables_min2,0.05369849254478116,0.2212224822671953
149,card_consumables_min6,0.05369689562211405,0.3259200945503508
647,labour_cost_index_lag5,0.05368838310442685,0.3193402535640401
471,unemployment_rate_ma10,0.05321116483328068,0.5715136488216542
1229,production_based_gdp_yy_min5,0.052846945925350206,0.2639898720931831
618,labour_force_participation_rate_max6,0.052298638627486606,0.4813971244858376
450,unemployment_rate_max4,0.05213834250648205,0.5234210323977625
464,unemployment_rate_std8,0.05204544166428419,0.11380755420089543
507,employed_labour_force_diff7,0.05189727400110388,0.20767558556336121
1201,production_based_gdp_yy_diff6,0.05170014228388861,0.26007087656560607
778,cpi_max6,0.05148311165910693,0.2128716532631117
1223,production_based_gdp_yy_ma4,0.051175024786820886,0.3043989118488113
506,employed_labour_force_roc6,0.050692012272963785,0.21245139424007256
461,unemployment_rate_min7,0.05066096422467727,0.3907358519386762
1146,production_based_gdp_qq_max4,0.05056278092159864,0.22609966320977654
533,employed_labour_force_min5,0.050306326194216454,0.5577058005220126
978,cpi_yy_roc8,0.050191256569718797,0.3006305771606541
1074,production_based_gdp_max3,0.05014752959053047,0.19879445815473584
1092,production_based_gdp_std8,0.04946078278947084,0.25273277948579925
1004,cpi_yy_std6,0.049271277486631335,0.11429404071264712
75,household_deposits_ma8,0.049146765600149314,0.371303670993725
1071,production_based_gdp_ma3,0.04910632553367958,0.44748164861845435
721,labour_cost_index_min12,0.0487037681155027,0.5789922014010742
1005,cpi_yy_min6,0.04837333441308122,0.4952427870641755
175,card_credit_lag1,0.04813723199191101,0.17815212350168988
1012,cpi_yy_std8,0.04809612621453171,0.1408592113112417
759,cpi_ma2,0.0479279522681082,0.2645726830818349
772,cpi_std5,0.04777884018581903,0.2141027628754069
453,unemployment_rate_min5,0.047758696303225524,0.43699180623400397
971,cpi_yy_diff5,0.0475782427921924,0.15478057255006858
974,cpi_yy_roc6,0.04672022663760084,0.22129438845343344
131,card_consumables_ma2,0.046638663147514366,0.3336680043907254
980,cpi_yy_roc9,0.046522563285826414,0.2829047148550634
214,card_credit_max2,0.04596510639599874,0.1831492949070409
1191,production_based_gdp_yy_diff1,0.04515938893009259,0.24182736820400055
1207,production_based_gdp_yy_diff9,0.04509850459778085,0.15282049464071323
919,cpi_qq_ma5,0.04496090375108452,0.14165787976179803
744,cpi_roc5,0.04402533390548688,0.09799763697991515
1087,production_based_gdp_ma7,0.04393610485748837,0.23754591111261011
532,employed_labour_force_std5,0.04314399935191334,0.14013198759744455
645,labour_cost_index_lag3,0.042955966667769484,0.1983660572845993
6,labour_force_participation_rate,0.04280950552032304,0.1604645160343861
789,cpi_min9,0.042694329627723834,0.3897901444436957
520,employed_labour_force_std2,0.04231950461334938,0.157807592909985
382,google_home_loan_rate_search_max7,0.042108597479341085,0.2299330163937605
942,cpi_qq_max10,0.04140665596600544,0.3291438441530859
276,household_loans_roc5,0.04125518659878269,0.15030353138719044
1078,production_based_gdp_max4,0.041118928968003884,0.206755928561652
1238,production_based_gdp_yy_max7,0.041095009137589567,0.18798059573327178
1106,production_based_gdp_max11,0.0400406250375362,0.4132460999880511
899,cpi_qq_diff5,0.039532589142227556,0.10985910349319992
907,cpi_qq_ma2,0.03931362002616241,0.1339443394441429
777,cpi_min6,0.039173188527591156,0.2310860846611918
1038,production_based_gdp_lag8,0.03909654362465447,0.19061719945370081
951,cpi_yy_lag1,0.03849506484557898,0.13527410781430727
177,card_credit_lag3,0.0384404600854469,0.32079507095039744
0,card_consumables,0.03827143410705987,0.22018586174057267
395,google_home_loan_rate_search_ma11,0.03808549117855329,0.1900986016507729
10,cpi_qq,0.03770570685914032,0.16359762999106933
451,unemployment_rate_ma5,0.03747202890092133,0.1715252709001509
1134,production_based_gdp_qq_diff12,0.03732621035856673,0.09411504266436434
37,household_deposits_diff6,0.037188617764476906,0.0793079513952422
243,card_credit_ma10,0.03658035308238643,0.2725399340281556
362,google_home_loan_rate_search_max2,0.03655973305869046,0.15675557888794622
1053,production_based_gdp_diff6,0.0362406011029679,0.14130449861238945
937,cpi_qq_min9,0.035810295438695225,0.14101482900099288
649,labour_cost_index_lag7,0.035672763424220016,0.21048946725124534
571,labour_force_participation_rate_lag9,0.035636260963693794,0.17009934414541453
473,unemployment_rate_min10,0.03552420925854014,0.34077009796336044
1255,production_based_gdp_yy_ma12,0.0354473444970202,0.1352642633015413
1156,production_based_gdp_qq_std7,0.03465876199448801,0.18414265549236156
55,household_deposits_ma3,0.03449323955255256,0.21091444762712652
1060,production_based_gdp_roc9,0.03443816751363638,0.08487281540130621
735,cpi_diff1,0.03383094914589244,0.144183984964724
1248,production_based_gdp_yy_std10,0.03379990592753278,0.2049319256021314
814,cpi_housing_household_lag12,0.03358440159338346,0.39418471670569294
826,cpi_housing_household_roc6,0.03355943438251522,0.11792902599132796
696,labour_cost_index_std6,0.03346571364530473,0.13182815005898701
508,employed_labour_force_roc7,0.03344158124029523,0.15434339475328174
524,employed_labour_force_std3,0.033252021610583146,0.16676219404637005
1161,production_based_gdp_qq_min8,0.03303138160381307,0.2382430397746831
981,cpi_yy_diff10,0.03298004307110702,0.15849580925733123
609,labour_force_participation_rate_min4,0.03280053839788768,0.1596180754975086
449,unemployment_rate_min4,0.03240912293753879,0.25693673056999095
898,cpi_qq_diff4,0.032302277752960656,0.11844590372056601
936,cpi_qq_std9,0.031950757595179874,0.16546551799827602
296,household_loans_std3,0.03186496010669885,0.1472188291349845
412,unemployment_rate_lag10,0.03182176701401231,0.11689235474852258
1230,production_based_gdp_yy_max5,0.03134835522723677,0.18591671988873767
663,labour_cost_index_diff5,0.03134294432130543,0.14201853312999232
908,cpi_qq_std2,0.03129785058185111,0.14235436625248338
823,cpi_housing_household_diff5,0.030471428823653095,0.1834384711663263
1043,production_based_gdp_diff1,0.030464003671213297,0.12194294732395912
565,labour_force_participation_rate_lag3,0.03038262296913596,0.13195357565969232
617,labour_force_participation_rate_min6,0.030282809404451203,0.382411546629755
768,cpi_std4,0.029546594299060463,0.08845705981975548
991,cpi_yy_ma3,0.029392091237843018,0.2889473440237466
591,labour_force_participation_rate_diff9,0.029082169735350098,0.14432276594990556
433,unemployment_rate_diff10,0.028912714189323018,0.11313302096947317
601,labour_force_participation_rate_min2,0.028904083560533093,0.18374736427433655
1041,production_based_gdp_lag11,0.02876156816772937,0.09823976789162282
535,employed_labour_force_ma6,0.028125078223348796,0.22571091452499373
322,household_loans_max9,0.028048925834579075,0.16789449303594212
486,employed_labour_force_lag4,0.027784350026029785,0.3326433535042323
640,labour_force_participation_rate_std12,0.026502164350416108,0.19056946430302543
1170,production_based_gdp_qq_max10,0.02640691777526582,0.14071557138793178
592,labour_force_participation_rate_roc9,0.02616385179120546,0.11741053805781798
808,cpi_housing_household_lag6,0.02555353591113117,0.2245759256173998
745,cpi_diff6,0.025414828040732317,0.1705766903173112
467,unemployment_rate_ma9,0.025248673724310024,0.12194395577692774
498,employed_labour_force_roc2,0.025173003852239122,0.058445626339334054
896,cpi_qq_diff2,0.02513038043729105,0.09514160411014133
16,household_deposits_lag2,0.02479401158014139,0.23424140832082402
883,cpi_qq_lag1,0.02452695794718272,0.12157619391306257
478,unemployment_rate_max11,0.024378124196090485,0.1651066945575651
1075,production_based_gdp_ma4,0.024297036729097766,0.18565830214487844
739,cpi_diff3,0.024167545047987612,0.10415232685315343
446,unemployment_rate_max3,0.02390513621752922,0.17582932720210426
457,unemployment_rate_min6,0.022900115765052038,0.16857811067644005
369,google_home_loan_rate_search_min4,0.022796785175862918,0.13618739089515272
791,cpi_ma10,0.022239692673435053,0.13905617290454972
605,labour_force_participation_rate_min3,0.02218918296047864,0.1075767502678867
90,household_deposits_max11,0.022052500875692577,0.12222092861800553
239,card_credit_ma9,0.02199233690169926,0.12494892374962421
1218,production_based_gdp_yy_max2,0.021308167253011937,0.13908443012579996
93,household_deposits_min12,0.02129637682327642,0.12271754804480171
499,employed_labour_force_diff3,0.021248684255096992,0.12021961242024272
996,cpi_yy_std4,0.02113972757936498,0.09499701847433706
1102,production_based_gdp_max10,0.020907804856033888,0.12754637246698675
87,household_deposits_ma11,0.020524579635191203,0.1724132466440083
794,cpi_max10,0.02039610071546465,0.15481124932730328
1058,production_based_gdp_roc8,0.02034953720714388,0.10467053031945295
966,cpi_yy_roc2,0.020271899757522433,0.08638181739416619
983,cpi_yy_diff11,0.020218548425439787,0.06990921068894661
248,card_credit_std11,0.02016610458641265,0.10782130917568783
1228,production_based_gdp_yy_std5,0.019951895009576524,0.056974887695020675
141,card_consumables_min4,0.019928636632432183,0.1272517773499304
1051,production_based_gdp_diff5,0.01990573989115769,0.05648206841206936
366,google_home_loan_rate_search_max3,0.019790871188733582,0.1749193009519035
987,cpi_yy_ma2,0.019720706818694585,0.1930522343482279
81,household_deposits_min9,0.01970135639620278,0.13135202622441947
1098,production_based_gdp_max9,0.019280259357457755,0.11703667446655483
482,unemployment_rate_max12,0.01902327600406079,0.05919756373444851
621,labour_force_participation_rate_min7,0.018778712829644318,0.09919196505977837
277,household_loans_diff6,0.018746251557596866,0.1873452779172743
929,cpi_qq_min7,0.018741353937615838,0.05560956794951163
157,card_consumables_min8,0.01869012017229152,0.13298300818095554
969,cpi_yy_diff4,0.01861318039804334,0.116048426104625
213,card_credit_min2,0.01777524192913934,0.09146003946757689
370,google_home_loan_rate_search_max4,0.017733255048711313,0.15169427434378024
954,cpi_yy_lag4,0.017587946016665912,0.055052290444384526
742,cpi_roc4,0.01752305062791401,0.06225428623101085
1226,production_based_gdp_yy_max4,0.017277173146110693,0.07276142345088722
