,feature,mean_abs_shap,std_abs_shap
1239,production_based_gdp_yy_ma8,0.44142281298858443,2.3373593666683536
935,cpi_qq_ma9,0.4411644825317004,2.5258719995914736
816,cpi_housing_household_roc1,0.4397738645279362,1.2028801636229647
984,cpi_yy_roc11,0.4390130415768765,1.3355766186123792
947,cpi_qq_ma12,0.43791893416986843,1.426336348142629
1084,production_based_gdp_std6,0.43158310212807666,1.1300100946706444
1130,production_based_gdp_qq_diff8,0.431102872657214,1.5535825896238016
872,cpi_housing_household_std10,0.43067012654037484,1.1011415717163293
916,cpi_qq_std4,0.4291698754749078,1.0266465493301216
1168,production_based_gdp_qq_std10,0.4284589295036445,1.4301239543750135
1124,production_based_gdp_qq_diff2,0.42696676955434615,0.8615454958376639
976,cpi_yy_roc7,0.426587572503393,1.3789793943105173
292,household_loans_std2,0.42372077223222165,1.7243365999604674
1003,cpi_yy_ma6,0.42312975963265215,1.538531706870956
1155,production_based_gdp_qq_ma7,0.42277498536167457,1.3277754897457215
1076,production_based_gdp_std4,0.42008965441085655,0.9625858343785078
836,cpi_housing_household_roc11,0.41997785437083424,0.7159264624216958
137,card_consumables_min3,0.4169103952605624,1.740292902683257
220,card_credit_std4,0.41302485846686854,1.3816281224842377
1220,production_based_gdp_yy_std3,0.4099474762974279,0.9508565116649393
1044,production_based_gdp_roc1,0.40601334346051543,1.3533281128815788
876,cpi_housing_household_std11,0.40396226577623257,1.3372408333621189
959,cpi_yy_lag9,0.40395868463416934,1.1817183066187158
107,card_consumables_diff1,0.4022869814044837,0.8993256160220127
516,employed_labour_force_roc11,0.3986106215011444,1.1945698700967742
414,unemployment_rate_lag12,0.397415733445809,1.4831912993735838
175,card_credit_lag1,0.39668249212851714,1.4183424901846071
572,labour_force_participation_rate_lag10,0.3946401388517537,2.0554418866026767
892,cpi_qq_lag10,0.39384700528363986,1.3543005550668912
958,cpi_yy_lag8,0.39121760945194173,1.8701771470800856
1000,cpi_yy_std5,0.39030122469297757,1.0681432276126068
1126,production_based_gdp_qq_diff4,0.38219437070310036,0.84738443146234
471,unemployment_rate_ma10,0.3817863449616434,1.817459419410174
214,card_credit_max2,0.3806299208580099,2.08618507201627
142,card_consumables_max4,0.3798046053674934,2.2061748045675675
43,household_deposits_diff9,0.371926474970388,0.9657428592947085
1213,production_based_gdp_yy_diff12,0.3713014523392754,1.9476871728967295
164,card_consumables_std10,0.3709964846059908,1.350089611264247
676,labour_cost_index_roc11,0.3702525384281522,0.8790719686887212
883,cpi_qq_lag1,0.369230315392242,1.792809771630497
764,cpi_std3,0.36883497679438276,0.720356280919117
910,cpi_qq_max2,0.3680302961214629,2.2415768515782517
589,labour_force_participation_rate_diff8,0.3679749827525436,1.4192801678341482
825,cpi_housing_household_diff6,0.36759687774543526,1.1708443925799852
1118,production_based_gdp_qq_lag8,0.3667352113841037,1.0679463857964657
1027,cpi_yy_ma12,0.3662117707742228,2.310593194322452
1065,production_based_gdp_diff12,0.3655832100097228,0.6763935738340999
139,card_consumables_ma4,0.3531369671901919,1.268125341564862
464,unemployment_rate_std8,0.35250571192404623,0.701417752287899
80,household_deposits_std9,0.35246433554476286,1.505136423557593
979,cpi_yy_diff9,0.35140335696211783,1.5629776340188972
581,labour_force_participation_rate_diff4,0.34965769799020935,1.4557662553748183
886,cpi_qq_lag4,0.34958750177879844,0.9074616090396568
904,cpi_qq_diff10,0.3469325932929114,1.3442720871901084
601,labour_force_participation_rate_min2,0.3455259733759269,1.7364915576827593
888,cpi_qq_lag6,0.34390802798899334,0.9273634217985076
168,card_consumables_std11,0.34189386748399736,1.3161015352289813
283,household_loans_diff9,0.3400822547254407,1.41964336642502
403,unemployment_rate_lag1,0.3392016560635801,2.2227835335747574
740,cpi_roc3,0.3341403599954191,0.8088009574723268
617,labour_force_participation_rate_min6,0.33334062827423494,1.9538096481656966
152,card_consumables_std7,0.33268378538298377,1.0634471463375628
410,unemployment_rate_lag8,0.32864090860299977,1.4676307121510026
906,cpi_qq_diff12,0.32769700572820715,1.2441668732340854
1249,production_based_gdp_yy_min10,0.3272718987946832,1.5042456366309627
1050,production_based_gdp_roc4,0.32556302671389004,1.1873303965234254
571,labour_force_participation_rate_lag9,0.3240200466951438,1.739343554180453
742,cpi_roc4,0.32365393917090984,2.1708525290200784
961,cpi_yy_lag11,0.3200637489164482,0.8628073185451455
848,cpi_housing_household_std4,0.3196038340326274,1.7024550673292749
975,cpi_yy_diff7,0.3185417185006457,0.7006269288904128
147,card_consumables_ma6,0.31273988251928714,1.7502229631619803
1225,production_based_gdp_yy_min4,0.3113922482296864,1.3644837586354044
1185,production_based_gdp_yy_lag7,0.3102086868042062,0.665223420457191
102,card_consumables_lag8,0.3058692127007348,0.845832154629473
511,employed_labour_force_diff9,0.3037416934926896,1.2696660065222898
725,cpi_lag3,0.2944731281871041,2.421211033544862
674,labour_cost_index_roc10,0.2943979092357677,1.0219166665854635
216,card_credit_std3,0.29217155347529417,1.3706767141898522
744,cpi_roc5,0.2905966440886416,0.8069352530439974
887,cpi_qq_lag5,0.28417435363223725,0.8453327175433011
1045,production_based_gdp_diff2,0.2840403706135399,1.7936247190964096
430,unemployment_rate_roc8,0.28385467453974184,0.8761918218677974
1072,production_based_gdp_std3,0.28349740177513605,0.8717610785334827
532,employed_labour_force_std5,0.2819175546174907,1.336139274694822
436,unemployment_rate_roc11,0.28025007769663096,1.0830583439118218
1029,cpi_yy_min12,0.2782125216242907,1.5176788108279033
156,card_consumables_std8,0.2739551777476361,0.8422215245767429
0,card_consumables,0.2736379984573864,0.9419879899397572
1232,production_based_gdp_yy_std6,0.2661006960369759,1.4336748594847268
365,google_home_loan_rate_search_min3,0.2626496835633409,1.5716952800540658
143,card_consumables_ma5,0.26104400181107457,1.272658653995609
367,google_home_loan_rate_search_ma4,0.25898316094028767,0.7297478808726519
956,cpi_yy_lag6,0.2570743960474373,1.273243363657055
992,cpi_yy_std3,0.2569991932386882,0.9945657279750422
1190,production_based_gdp_yy_lag12,0.25690741471504935,1.4113145491721757
176,card_credit_lag2,0.2568687586933884,2.1356802137146498
772,cpi_std5,0.2568276110130289,1.3058263425075567
1258,production_based_gdp_yy_max12,0.25673493834766553,0.8565101179397671
1162,production_based_gdp_qq_max8,0.25538019166157905,0.6755523295506788
823,cpi_housing_household_diff5,0.25276315720485715,0.889006469393834
1138,production_based_gdp_qq_max2,0.25161076096220736,1.4493440115796634
991,cpi_yy_ma3,0.25080552372207726,1.0399935918083196
1104,production_based_gdp_std11,0.2506435810267097,1.0329896095310032
84,household_deposits_std10,0.24948645552009754,0.6712496897395389
590,labour_force_participation_rate_roc8,0.24856163982695118,0.728358384639687
3,google_home_loan_rate_search,0.247100465488218,0.6744279166365468
1165,production_based_gdp_qq_min9,0.24499517587458508,1.1028177501867817
1038,production_based_gdp_lag8,0.24325747376503998,1.332231994041817
824,cpi_housing_household_roc5,0.239937246867526,1.3425616200986636
186,card_credit_lag12,0.2361167983077895,1.0879699243856642
1212,production_based_gdp_yy_roc11,0.23437869732729472,0.8288632430355652
1131,production_based_gdp_qq_diff9,0.23390021913320258,0.6236912582732373
252,card_credit_std12,0.2322354644082686,1.2366836261644125
428,unemployment_rate_roc7,0.23119655076629422,0.9183318867152785
996,cpi_yy_std4,0.2309441325852021,0.7048368192029073
434,unemployment_rate_roc10,0.23024963176570307,0.4359421963810388
229,card_credit_min6,0.2297285171264029,0.9976860753675645
180,card_credit_lag6,0.22967344472193107,0.8125020842763238
866,cpi_housing_household_max8,0.22912070872762222,1.3782918827458532
96,card_consumables_lag2,0.22589345726617743,0.9617837439655875
198,card_credit_roc6,0.22483294546031682,1.1406089676199676
750,cpi_roc8,0.22222513351291912,1.0452883153517363
993,cpi_yy_min3,0.22178139507823322,1.0055494631650497
595,labour_force_participation_rate_diff11,0.2208204139403965,1.1373191289054
1010,cpi_yy_max7,0.21840539697992667,1.0106993376474689
258,household_loans_lag4,0.21769138151315173,1.7633125828499328
919,cpi_qq_ma5,0.2176806866151756,1.1508245586547532
838,cpi_housing_household_roc12,0.21741048375548616,0.4701357905291085
463,unemployment_rate_ma8,0.2170906934506435,1.248837702752417
1227,production_based_gdp_yy_ma5,0.2167939230372331,0.6285411406242134
828,cpi_housing_household_roc7,0.21662280999384642,0.529189261615347
232,card_credit_std7,0.21607815430300115,1.5039652072848757
135,card_consumables_ma3,0.215472484304128,0.7760639623535832
567,labour_force_participation_rate_lag5,0.2139243747025852,0.9177566172452916
187,card_credit_diff1,0.2123890973729355,0.36790727849242355
379,google_home_loan_rate_search_ma7,0.21220424227176607,0.9222290106203198
153,card_consumables_min7,0.20879214360985585,1.3398778418719866
41,household_deposits_diff8,0.2082144237804151,0.7551013261104268
375,google_home_loan_rate_search_ma6,0.20693315307179913,1.2032750446507545
1054,production_based_gdp_roc6,0.19989995760003815,0.7878545162438478
696,labour_cost_index_std6,0.19887208203012632,0.7206005623920138
890,cpi_qq_lag8,0.19856698008108775,0.8951947618229923
731,cpi_lag9,0.19756106151465103,1.3228473915586
1049,production_based_gdp_diff4,0.1928723726215888,0.5965067286174508
1100,production_based_gdp_std10,0.18975265303697322,0.5631594385459299
166,card_consumables_max10,0.1895574527466683,1.2995202109102546
476,unemployment_rate_std11,0.18849239538214194,0.32260496497386626
234,card_credit_max7,0.1884644680613991,0.6393149591895295
296,household_loans_std3,0.18747238141777361,0.6735778971581777
100,card_consumables_lag6,0.1825381124185006,0.8561231324287285
184,card_credit_lag10,0.18232816279170286,0.5789956525771522
479,unemployment_rate_ma12,0.1814429972042642,1.0047193711239188
1216,production_based_gdp_yy_std2,0.1804276989009739,0.46503531601100095
776,cpi_std6,0.18007596322839317,0.7480879035056245
415,unemployment_rate_diff1,0.17633110008256803,1.0144582155920223
1037,production_based_gdp_lag7,0.17471112196849395,1.0061473573354323
643,labour_cost_index_lag1,0.17453194884068168,0.8356083811584072
304,household_loans_std5,0.17413644652036664,1.254531954598386
895,cpi_qq_diff1,0.17411076013916804,0.6604311759787765
1247,production_based_gdp_yy_ma10,0.17385452600970017,0.7931147908777614
932,cpi_qq_std8,0.17271158513523183,0.6451638317902051
952,cpi_yy_lag2,0.17091876091681338,0.5467482154467375
812,cpi_housing_household_lag10,0.1705174147070561,1.1135494383055788
943,cpi_qq_ma11,0.1681598582047751,0.8798864531225655
423,unemployment_rate_diff5,0.16712318233296436,0.46716480144369527
269,household_loans_diff2,0.1663124373345028,0.4712704257599725
739,cpi_diff3,0.16539396806216483,0.8956377403310276
288,household_loans_roc11,0.16464078638562868,0.782365135450435
501,employed_labour_force_diff4,0.1640217706958059,0.6568073519839558
460,unemployment_rate_std7,0.1637470990739986,0.6590418017308161
138,card_consumables_max3,0.16301263668642443,0.7764008370176134
418,unemployment_rate_roc2,0.1625547538617966,0.7145379213064409
917,cpi_qq_min4,0.16197883152207598,0.7986921429476572
241,card_credit_min9,0.16165622820835954,1.1382716229691139
537,employed_labour_force_min6,0.16095294893562062,1.335670665010113
835,cpi_housing_household_diff11,0.15868515753849055,0.5735227500877249
1032,production_based_gdp_lag2,0.1577945761214828,1.3200175137647636
275,household_loans_diff5,0.15658181991353223,0.542704365760556
1169,production_based_gdp_qq_min10,0.1556520791329721,0.7003341602183661
671,labour_cost_index_diff9,0.15404230458227483,1.220865795798325
328,household_loans_std11,0.15275761079705932,0.5967011040414185
335,google_home_loan_rate_search_lag1,0.1518953645861537,0.47971828446992115
1166,production_based_gdp_qq_max9,0.15187249715495177,0.7136716199065972
287,household_loans_diff11,0.15186906358374525,0.5589865386342762
467,unemployment_rate_ma9,0.15025761643365118,1.0565664335727742
1197,production_based_gdp_yy_diff4,0.14838592618363783,0.8241574814755162
1098,production_based_gdp_max9,0.1470052623826368,0.988631542015526
830,cpi_housing_household_roc8,0.1455501105424165,0.29428962946978837
841,cpi_housing_household_min2,0.14354890633033637,0.8481744152158948
994,cpi_yy_max3,0.14341321924695205,0.5485419153256981
802,cpi_max12,0.14319419150269766,1.1236097094295918
454,unemployment_rate_max5,0.14292041235122,1.0722712934226313
689,labour_cost_index_min4,0.14227818010387466,1.107900002445283
441,unemployment_rate_min2,0.14126922998768082,0.8517367867135491
383,google_home_loan_rate_search_ma8,0.14065229118786518,0.49460514402798533
202,card_credit_roc8,0.1399618476333258,0.31533087482566285
969,cpi_yy_diff4,0.13600082770353983,1.0729939563879312
484,employed_labour_force_lag2,0.1332592764104248,1.0948242208415186
443,unemployment_rate_ma3,0.13200951033122574,0.5783257909662715
1214,production_based_gdp_yy_roc12,0.13169440598684629,0.605069441983043
585,labour_force_participation_rate_diff6,0.1314549149506356,0.45007894969922524
929,cpi_qq_min7,0.12912890732335494,0.43635451786785784
1158,production_based_gdp_qq_max7,0.12911865302769146,0.7693947430989947
8,cpi,0.1272297252823013,0.48224595472043946
1189,production_based_gdp_yy_lag11,0.1264864000987827,0.4080605775807173
395,google_home_loan_rate_search_ma11,0.12585120273332873,0.4614166577397169
1196,production_based_gdp_yy_roc3,0.12556752750401057,0.4356757302877888
219,card_credit_ma4,0.12455992213735681,0.6468078249129923
363,google_home_loan_rate_search_ma3,0.12346230545767502,0.3215535136003104
889,cpi_qq_lag7,0.12250785585156884,0.5055390357148759
965,cpi_yy_diff2,0.12189026584757914,0.49802304849070617
451,unemployment_rate_ma5,0.12162108337852497,0.591884121355896
456,unemployment_rate_std6,0.12110002087853496,0.36168992337615724
628,labour_force_participation_rate_std9,0.11818812827306541,0.34728619398519006
440,unemployment_rate_std2,0.11753541643013334,0.4348298886537337
817,cpi_housing_household_diff2,0.11701594325928445,0.2986930447429928
515,employed_labour_force_diff11,0.11571529577046226,0.4585836546192712
225,card_credit_min5,0.11532119473744631,0.7306032320674919
459,unemployment_rate_ma7,0.11506459899785249,0.6381529773465651
737,cpi_diff2,0.11487959299736951,0.7166964269153608
144,card_consumables_std5,0.11412887708796346,0.33702896269811666
517,employed_labour_force_diff12,0.11406447012444883,0.5717236606772755
223,card_credit_ma5,0.11350456634390572,0.5051403254103304
77,household_deposits_min8,0.11273032291480845,0.5550506216659568
159,card_consumables_ma9,0.11256270680181789,0.6668215348776878
788,cpi_std9,0.11240980059487234,0.42820836133985996
94,household_deposits_max12,0.1122978463509223,0.5349548936039177
867,cpi_housing_household_ma9,0.11194849157191573,0.5636763603076272
879,cpi_housing_household_ma12,0.1119117200040534,0.5606912969052767
933,cpi_qq_min8,0.11075653296636546,0.49842697052065593
1231,production_based_gdp_yy_ma6,0.10991536779505359,0.3883622253126502
980,cpi_yy_roc9,0.10943408153548138,0.8393967382882983
364,google_home_loan_rate_search_std3,0.10539792438590102,0.28322763568258325
378,google_home_loan_rate_search_max6,0.10464986424828557,0.4141188973133635
1005,cpi_yy_min6,0.10450871331275015,0.7485765521136468
741,cpi_diff4,0.10329949292304433,0.5248040788535022
1176,production_based_gdp_qq_std12,0.10327566946095755,0.42102757885022735
860,cpi_housing_household_std7,0.10072599669901577,0.37279047724698544
514,employed_labour_force_roc10,0.10068046686998948,0.32570514883774876
645,labour_cost_index_lag3,0.09913126269883944,0.5978601994523217
245,card_credit_min10,0.09875497271000218,0.7382653553914617
615,labour_force_participation_rate_ma6,0.0986737905092367,0.4864672901104627
475,unemployment_rate_ma11,0.09761324156044879,0.5055419813984801
44,household_deposits_roc9,0.09696088381817217,0.25546750247506517
421,unemployment_rate_diff4,0.09686628970238742,0.2711779459065255
18,household_deposits_lag4,0.09486590749955745,0.8532815784617721
276,household_loans_roc5,0.0941383782701305,0.4050242823823885
603,labour_force_participation_rate_ma3,0.09402666915702003,0.3655377877000519
735,cpi_diff1,0.0938472108785101,0.6110123528502961
759,cpi_ma2,0.09362824076384173,0.5786130599666569
432,unemployment_rate_roc9,0.09350182256441071,0.2624680117933131
523,employed_labour_force_ma3,0.09323682010458419,0.40473547360711265
133,card_consumables_min2,0.09248501345676247,0.6313113230047017
228,card_credit_std6,0.09151429722943785,0.27247769969016805
279,household_loans_diff7,0.09114341705467917,0.2747552499301588
544,employed_labour_force_std8,0.09097200769757237,0.48201753828118704
611,labour_force_participation_rate_ma5,0.08942585289346536,0.5466634523741489
306,household_loans_max5,0.0892807019603725,0.4114741391731587
711,labour_cost_index_ma10,0.0880643678053235,0.6807338470628336
1237,production_based_gdp_yy_min7,0.08785443704351134,0.3932265746170724
1108,production_based_gdp_std12,0.08739588564748196,0.2244025593468581
549,employed_labour_force_min9,0.0866759199318829,0.6623784658046648
330,household_loans_max11,0.08537788387810383,0.613941974181732
518,employed_labour_force_roc12,0.08520908933063615,0.2276610001737665
1079,production_based_gdp_ma5,0.08493523829956844,0.24684883409217445
1067,production_based_gdp_ma2,0.0849172314830355,0.3290885548849576
74,household_deposits_max7,0.0844268342382704,0.4938334101526049
663,labour_cost_index_diff5,0.0838339381009634,0.3002092698749675
1123,production_based_gdp_qq_diff1,0.08349503712379942,0.24323334463796764
117,card_consumables_diff6,0.08297655665658203,0.3523716501712857
974,cpi_yy_roc6,0.08262010806306899,0.534259141113552
852,cpi_housing_household_std5,0.0823801457326531,0.1758177027018612
884,cpi_qq_lag2,0.08196281188399425,0.5636624606334144
162,card_consumables_max9,0.08181585617643475,0.479512870656091
1115,production_based_gdp_qq_lag5,0.0814180168861474,0.2859838379426391
458,unemployment_rate_max6,0.07977453929946653,0.5038348503803486
708,labour_cost_index_std9,0.07975856073632318,0.4988477469573143
1023,cpi_yy_ma11,0.078923926100878,0.28768830921707655
743,cpi_diff5,0.07879663174906704,0.5517601886993551
185,card_credit_lag11,0.0777586353950187,0.34423226218951314
978,cpi_yy_roc8,0.07725458592749662,0.3323190730343629
291,household_loans_ma2,0.07690251930597078,0.3436865764700932
912,cpi_qq_std3,0.07639135019707535,0.2795000232829545
915,cpi_qq_ma4,0.0760391798682771,0.18233114211922533
95,card_consumables_lag1,0.07599440610935689,0.383203018215697
730,cpi_lag8,0.07561403937480159,0.4990798060448296
831,cpi_housing_household_diff9,0.07486409125853319,0.4930196723577844
672,labour_cost_index_roc9,0.07403421328617747,0.5273688453650267
755,cpi_diff11,0.07351742193602459,0.32759208893075736
1018,cpi_yy_max9,0.07301327903134382,0.276509397164487
667,labour_cost_index_diff7,0.07239266266963452,0.31327672837572473
911,cpi_qq_ma3,0.07183305538815532,0.28834819971642434
865,cpi_housing_household_min8,0.071780190924549,0.5817254214183863
527,employed_labour_force_ma4,0.07172078710721476,0.7011545682396497
481,unemployment_rate_min12,0.07171388185121073,0.295213057483942
1186,production_based_gdp_yy_lag8,0.07157201690675447,0.2959102179307795
746,cpi_roc6,0.07122316955109607,0.3448470160553433
1043,production_based_gdp_diff1,0.07062801783881462,0.3053933562355544
1178,production_based_gdp_qq_max12,0.06942456497114254,0.29202023513051284
661,labour_cost_index_diff4,0.06882819094980837,0.7038735218470799
251,card_credit_ma12,0.06881387576360531,0.3842305068911439
891,cpi_qq_lag9,0.06879348680858619,0.2075009405249241
401,google_home_loan_rate_search_min12,0.06781376000710727,0.4237190736108321
1001,cpi_yy_min5,0.06779547495047626,0.5514165478069826
624,labour_force_participation_rate_std8,0.06681259833427604,0.21397779999966546
218,card_credit_max3,0.0668044351612029,0.29884589342090406
513,employed_labour_force_diff10,0.06624086990862708,0.27673453864065184
370,google_home_loan_rate_search_max4,0.06567633007198785,0.26211402767696085
659,labour_cost_index_diff3,0.06493461142623413,0.5342246765088725
569,labour_force_participation_rate_lag7,0.06426423772768047,0.4062183044794352
951,cpi_yy_lag1,0.06277691764980242,0.37434948915409794
763,cpi_ma3,0.06266836622707839,0.2262014881783791
939,cpi_qq_ma10,0.0625249468183052,0.40307395272871405
926,cpi_qq_max6,0.06242315133166215,0.682887978664724
681,labour_cost_index_min2,0.06218588340512804,0.433386572441327
1243,production_based_gdp_yy_ma9,0.06184644560785741,0.2494572918932954
169,card_consumables_min11,0.061711177155247605,0.382868480640889
877,cpi_housing_household_min11,0.061329577605474334,0.3276934890758669
413,unemployment_rate_lag11,0.060326197381784574,0.8640403186630711
748,cpi_roc7,0.060083851462278806,0.1873286083992949
131,card_consumables_ma2,0.05993935042193542,0.21382391998357345
1015,cpi_yy_ma9,0.059696390416092246,0.4566623875033292
893,cpi_qq_lag11,0.05916997620065237,0.17987636693494727
81,household_deposits_min9,0.05904551691095682,0.3285685202016799
963,cpi_yy_diff1,0.05896677787460004,0.22987226918918763
85,household_deposits_min10,0.058547624913140396,0.5156321413009122
242,card_credit_max9,0.057659957043129186,0.3306380476346312
310,household_loans_max6,0.05693908421835329,0.3594271649386297
704,labour_cost_index_std8,0.05675313172397044,0.15528955671518757
778,cpi_max6,0.055967069767921186,0.3324472810146301
837,cpi_housing_household_diff12,0.05543301054629266,0.23339465033176424
1250,production_based_gdp_yy_max10,0.05420637750213387,0.3086341369534792
146,card_consumables_max5,0.054176664492872076,0.25682546549450064
362,google_home_loan_rate_search_max2,0.0541636850219227,0.3770987681115853
819,cpi_housing_household_diff3,0.05374161377881155,0.23074467373690494
769,cpi_min4,0.05319890209381738,0.5077874562045345
243,card_credit_ma10,0.05308298582896171,0.278120882985405
1174,production_based_gdp_qq_max11,0.05299459736314376,0.24817124907100618
1254,production_based_gdp_yy_max11,0.052891021561236845,0.21809837067666543
821,cpi_housing_household_diff4,0.05236210576932051,0.2289317739313246
733,cpi_lag11,0.052223331111092654,0.27152071461031946
172,card_consumables_std12,0.05216397561090936,0.20940055061935706
1085,production_based_gdp_min6,0.05216307942663845,0.23144871498798653
869,cpi_housing_household_min9,0.051887650077189776,0.2658617325089151
1195,production_based_gdp_yy_diff3,0.05142756276264401,0.28889943281114644
429,unemployment_rate_diff8,0.05076999423996369,0.18046782296404204
1075,production_based_gdp_ma4,0.050289946582839674,0.3142355977604411
374,google_home_loan_rate_search_max5,0.05000071063666699,0.1886390391801881
289,household_loans_diff12,0.04971137255996203,0.19229788176436455
913,cpi_qq_min3,0.049674088383358087,0.19821330603992535
729,cpi_lag7,0.04914526219597188,0.3541824144245138
211,card_credit_ma2,0.04903684173769546,0.22167023025834504
868,cpi_housing_household_std9,0.04899988431537977,0.273714824805608
706,labour_cost_index_max8,0.047554644773664195,0.36738735079622753
170,card_consumables_max11,0.04700178431923249,0.35044252283301197
813,cpi_housing_household_lag11,0.04682398541282924,0.31440028505318635
369,google_home_loan_rate_search_min4,0.04666126434089677,0.23458059971650916
285,household_loans_diff10,0.04590684975078446,0.24688532525449788
909,cpi_qq_min2,0.04549821150049934,0.1785813514976344
814,cpi_housing_household_lag12,0.04536921749013124,0.34463073163777674
781,cpi_min7,0.0453107473912676,0.2966173670278428
466,unemployment_rate_max8,0.04524209378148638,0.2575354110740349
1235,production_based_gdp_yy_ma7,0.044344534730612284,0.4189497411450127
637,labour_force_participation_rate_min11,0.043814002570036065,0.2783976755805867
431,unemployment_rate_diff9,0.04309667760211298,0.14269273584418876
587,labour_force_participation_rate_diff7,0.04284670920511374,0.16828889510455486
16,household_deposits_lag2,0.04272635327463614,0.5013537323784355
26,household_deposits_lag12,0.04228555066108486,0.2655737501128023
548,employed_labour_force_std9,0.042229752056890196,0.1568631020275863
333,household_loans_min12,0.042006605064034745,0.28592540680040096
319,household_loans_ma9,0.041986237782494974,0.37415622612731475
1215,production_based_gdp_yy_ma2,0.04198454975749686,0.3509682109569449
412,unemployment_rate_lag10,0.04103906482620668,0.18954368549334827
902,cpi_qq_diff8,0.04092482614425065,0.3080395608698959
918,cpi_qq_max4,0.04090095344103071,0.16476257549871315
535,employed_labour_force_ma6,0.04082214510226103,0.24867200411782475
7,labour_cost_index,0.04081205783454114,0.24893132843420004
539,employed_labour_force_ma7,0.040722182137846744,0.3225148479483787
693,labour_cost_index_min5,0.040611212884246864,0.3110963138706568
1073,production_based_gdp_min3,0.04006400939740009,0.23139741153104662
231,card_credit_ma7,0.040022470706733336,0.2256150662008045
141,card_consumables_min4,0.03987734134812256,0.17245485022632223
300,household_loans_std4,0.039698788968525967,0.35847323223188443
90,household_deposits_max11,0.03940465441823487,0.3097424631714263
1107,production_based_gdp_ma12,0.03922461450368529,0.2875908694511843
235,card_credit_ma8,0.039025338382065816,0.19784058239347296
593,labour_force_participation_rate_diff10,0.038995976607522895,0.12715474765194035
226,card_credit_max5,0.038772361035873525,0.3167183823317842
634,labour_force_participation_rate_max10,0.038398687908868544,0.22349577334437568
1233,production_based_gdp_yy_min6,0.0382899688864504,0.14520762422049147
851,cpi_housing_household_ma5,0.03805807946921097,0.40546244325843034
1236,production_based_gdp_yy_std7,0.03743439435720549,0.09395764458722616
63,household_deposits_ma5,0.03742635255968431,0.25258380680930265
635,labour_force_participation_rate_ma11,0.03736031483136072,0.19045162575841745
728,cpi_lag6,0.03711893178598717,0.25265265652987856
853,cpi_housing_household_min5,0.03687731106955795,0.22642257382172373
727,cpi_lag5,0.036636774443732575,0.27471872181533447
563,labour_force_participation_rate_lag1,0.03641446986346919,0.2416119600891837
843,cpi_housing_household_ma3,0.036338843739349584,0.2771289501105654
489,employed_labour_force_lag7,0.03598700465376095,0.15784034324590607
794,cpi_max10,0.03576825722593789,0.19330102449562184
1191,production_based_gdp_yy_diff1,0.034904467121164004,0.10740775062839067
792,cpi_std10,0.034320585535436265,0.1740777471176908
512,employed_labour_force_roc9,0.03413000107890722,0.110560468945861
82,household_deposits_max9,0.033985906978807254,0.28619954441554873
433,unemployment_rate_diff10,0.033223239340625293,0.16459398275426002
408,unemployment_rate_lag6,0.032989970579890254,0.20872739813317773
1031,production_based_gdp_lag1,0.03230211675237014,0.12011448066861478
854,cpi_housing_household_max5,0.03210556272477221,0.2801492670797811
925,cpi_qq_min6,0.03150559767636781,0.1451910732156897
487,employed_labour_force_lag5,0.031484731141414285,0.16668718663228138
950,cpi_qq_max12,0.031238004537695485,0.12029588513646569
154,card_consumables_max7,0.030483556131987,0.1268725890243869
449,unemployment_rate_min4,0.03022151175827127,0.3366479406364893
1090,production_based_gdp_max7,0.029926428655648145,0.2512361600095697
752,cpi_roc9,0.029781247869517514,0.14973498823919504
990,cpi_yy_max2,0.029631108831733602,0.1555047121400927
519,employed_labour_force_ma2,0.029526076603231727,0.19316778683042543
266,household_loans_lag12,0.02951981311818357,0.14213112439226355
294,household_loans_max2,0.02902186716144834,0.18393189358539933
9,cpi_housing_household,0.029007442413205752,0.30924459892389944
930,cpi_qq_max7,0.02900601476352034,0.14551431109815333
967,cpi_yy_diff3,0.028951585756791957,0.09097936619677714
602,labour_force_participation_rate_max2,0.028623126203686598,0.11562681211039484
767,cpi_ma4,0.028454695048434543,0.09052407083068352
1068,production_based_gdp_std2,0.028050139135613786,0.08732898157482709
849,cpi_housing_household_min4,0.02794658461025132,0.20290866812447955
314,household_loans_max7,0.027923789936958612,0.1291563619913286
482,unemployment_rate_max12,0.02769688868024346,0.15073294303064402
695,labour_cost_index_ma6,0.02745113938703802,0.17888352093331045
797,cpi_min11,0.027399805737635893,0.24437934966104255
946,cpi_qq_max11,0.02736081736077149,0.13324759387807744
609,labour_force_participation_rate_min4,0.02708614509492368,0.17588703519616325
703,labour_cost_index_ma8,0.026875086795174107,0.25476149184097524
215,card_credit_ma3,0.026554212505553405,0.16802009760823983
445,unemployment_rate_min3,0.026004296225268033,0.1647902071952944
361,google_home_loan_rate_search_min2,0.025872957761127042,0.09497278630183242
264,household_loans_lag10,0.025846611496959982,0.1358672446356637
757,cpi_diff12,0.025840014656777564,0.10442637879567522
1170,production_based_gdp_qq_max10,0.02567583543484316,0.15207719213568516
79,household_deposits_ma9,0.02563238751946431,0.2370219328230698
273,household_loans_diff4,0.024945187396870242,0.17061760441426926
619,labour_force_participation_rate_ma7,0.024674800575477544,0.13168488013517224
163,card_consumables_ma10,0.02463463993702931,0.11161493517868123
654,labour_cost_index_lag12,0.024539198751971025,0.2060313949887057
318,household_loans_max8,0.02408456486458309,0.13091648826163543
